contest_id,jurisdiction,party,name_zh,name_en,file,licence,attribution,source_url,status
TPE-COUNCIL-3,臺北市,DPP,張文潔,,DPP-TPE-COUNCIL-3-79BEE866.webp,政府網站公開照片,臺北市議會,https://ws.tcc.gov.tw/001/Upload/OldFile/Councilor/2575/2f5b6567-12d1-4704-b672-efb372c0a4dd.jpg,已裁切為 avatar
TPE-COUNCIL-3,臺北市,TPP,許甫,,TPP-TPE-COUNCIL-3-AB8DC1C0.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_171.png,已裁切為 avatar
TPE-COUNCIL-3,臺北市,TSP,鄧樂強,,TSP-TPE-COUNCIL-3-B2B79094.webp,政黨／候選人提供,台灣前進陣線,https://taiwangogo.tw/assets/faces/hero/teng-le-chiang.webp,已裁切為 avatar
TPE-COUNCIL-4,臺北市,DPP,林亮君,,DPP-TPE-COUNCIL-4-10E78927.webp,政府網站公開照片,臺北市議會,https://ws.tcc.gov.tw/001/Upload/OldFile/Councilor/2591/c68737c5-ae02-4693-a801-47e6eeffcf3b.jpg,已裁切為 avatar
TPE-COUNCIL-4,臺北市,DPP,顏若芳,,DPP-TPE-COUNCIL-4-B9152960.webp,政府網站公開照片,臺北市議會,https://ws.tcc.gov.tw/001/Upload/OldFile/Councilor/2585/bac88487-7174-4a92-976a-306848bc1ebd.jpg,已裁切為 avatar
TPE-COUNCIL-4,臺北市,TPP,林珍羽,,TPP-TPE-COUNCIL-4-1D47840F.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_169.png,已裁切為 avatar
TPE-COUNCIL-5,臺北市,GPT,王振庭,,GPT-TPE-COUNCIL-5-2513AD37.webp,政黨／候選人提供,台灣前進陣線,https://taiwangogo.tw/assets/faces/hero/wang-chen-ting.webp,已裁切為 avatar
TPE-COUNCIL-5,臺北市,DPP,劉耀仁,,DPP-TPE-COUNCIL-5-1C98CC92.webp,政府網站公開照片,臺北市議會,https://ws.tcc.gov.tw/001/Upload/OldFile/Councilor/2599/ca632d2d-eeec-45ac-99f4-a063192eb04c.jpg,已裁切為 avatar
TPE-COUNCIL-5,臺北市,DPP,洪婉臻,,DPP-TPE-COUNCIL-5-7DDC1F1B.webp,政府網站公開照片,臺北市議會,https://ws.tcc.gov.tw/001/Upload/OldFile/Councilor/2595/67318073-14f0-4f79-a89f-9450863e2297.jpg,已裁切為 avatar
TPE-COUNCIL-5,臺北市,TPP,吳怡萱,,TPP-TPE-COUNCIL-5-2064ED30.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_168.png,已裁切為 avatar
TPE-COUNCIL-6,臺北市,DPP,簡舒培,,DPP-TPE-COUNCIL-6-F5C61076.webp,政府網站公開照片,臺北市議會,https://ws.tcc.gov.tw/001/Upload/OldFile/Councilor/2604/d0fae305-c319-4eac-a7fc-0773306c2204.jpg,已裁切為 avatar
TPE-COUNCIL-6,臺北市,DPP,王閔生,,DPP-TPE-COUNCIL-6-9EBE5F4C.webp,政府網站公開照片,臺北市議會,https://ws.tcc.gov.tw/001/Upload/OldFile/Councilor/2611/f04528e8-30ec-40ec-bd95-88a951599bf1.jpg,已裁切為 avatar
TPE-COUNCIL-6,臺北市,TPP,張志豪,,TPP-TPE-COUNCIL-6-84B7AB44.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_170.png,已裁切為 avatar
TXG-COUNCIL-1,臺中市,DPP,施志昌,,DPP-TXG-COUNCIL-1-1B9A4C4F.webp,政府網站公開照片,臺中市議會,https://www.tccc.gov.tw/Conn2/ConnThumb.asp?F=15852375360003(1).jpg&P=Pic\Councillor&U=1&LW=100&LH=130,已裁切為 avatar
TXG-COUNCIL-10,臺中市,DPP,黃守達,,DPP-TXG-COUNCIL-10-B18E18DC.webp,政府網站公開照片,臺中市議會,https://www.tccc.gov.tw/Conn2/ConnThumb.asp?F=15852441640045(1).jpg&P=Pic\Councillor&U=1&LW=100&LH=130,已裁切為 avatar
TXG-COUNCIL-10,臺中市,DPP,江肇國,,DPP-TXG-COUNCIL-10-1A88B2CA.webp,政府網站公開照片,臺中市議會,https://www.tccc.gov.tw/Conn2/ConnThumb.asp?F=15852440950044(1).jpg&P=Pic\Councillor&U=1&LW=100&LH=130,已裁切為 avatar
TXG-COUNCIL-11,臺中市,DPP,鄭功進,,DPP-TXG-COUNCIL-11-96E5FDEC.webp,政府網站公開照片,臺中市議會,https://www.tccc.gov.tw/Conn2/ConnThumb.asp?F=15852448440048(1).jpg&P=Pic\Councillor&U=1&LW=100&LH=130,已裁切為 avatar
TXG-COUNCIL-11,臺中市,DPP,陳雅惠,,DPP-TXG-COUNCIL-11-FE2B49F2.webp,政府網站公開照片,臺中市議會,https://www.tccc.gov.tw/Conn2/ConnThumb.asp?F=16709423860076(1).jpg&P=Pic\Councillor&U=1&LW=100&LH=130,已裁切為 avatar
TXG-COUNCIL-12,臺中市,TPP,許書豪,,TPP-DPP-TXG-COUNCIL-12-880C40BB.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_164.png,已裁切為 avatar
TXG-COUNCIL-12,臺中市,DPP,張玉嬿,,DPP-TXG-COUNCIL-12-880C40BB.webp,政府網站公開照片,臺中市議會,https://www.tccc.gov.tw/Conn2/ConnThumb.asp?F=15852462930053(1).jpg&P=Pic\Councillor&U=1&LW=100&LH=130,已裁切為 avatar
TXG-COUNCIL-12,臺中市,DPP,蔡耀頡,,DPP-TXG-COUNCIL-12-90368BBB.webp,政府網站公開照片,臺中市議會,https://www.tccc.gov.tw/Conn2/ConnThumb.asp?F=15852463700054(1).jpg&P=Pic\Councillor&U=1&LW=100&LH=130,已裁切為 avatar
TXG-COUNCIL-13,臺中市,TPP,江和樹,,TPP-DPP-TXG-COUNCIL-13-350A8C1C.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_162.png,已裁切為 avatar
TXG-COUNCIL-13,臺中市,DPP,林德宇,,DPP-TXG-COUNCIL-13-350A8C1C.webp,政府網站公開照片,臺中市議會,https://www.tccc.gov.tw/Conn2/ConnThumb.asp?F=15852471250058(1).jpg&P=Pic\Councillor&U=1&LW=100&LH=130,已裁切為 avatar
TXG-COUNCIL-13,臺中市,DPP,李天生,,DPP-TXG-COUNCIL-13-7EABBF61.webp,政府網站公開照片,臺中市議會,https://www.tccc.gov.tw/Conn2/ConnThumb.asp?F=15852472140059(1).jpg&P=Pic\Councillor&U=1&LW=100&LH=130,已裁切為 avatar
TXG-COUNCIL-13,臺中市,DPP,張芬郁,,DPP-TXG-COUNCIL-13-57FBAE74.webp,政府網站公開照片,臺中市議會,https://www.tccc.gov.tw/Conn2/ConnThumb.asp?F=16709459860080(1).jpg&P=Pic\Councillor&U=1&LW=100&LH=130,已裁切為 avatar
TXG-COUNCIL-2,臺中市,TPP,陳永祥,,TPP-TXG-COUNCIL-2-8F850909.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_166.png,已裁切為 avatar
TXG-COUNCIL-2,臺中市,DPP,楊典忠,,DPP-TXG-COUNCIL-2-20EFB953.webp,政府網站公開照片,臺中市議會,https://www.tccc.gov.tw/Conn2/ConnThumb.asp?F=15852378120006(1).jpg&P=Pic\Councillor&U=1&LW=100&LH=130,已裁切為 avatar
TXG-COUNCIL-2,臺中市,DPP,王立任,,DPP-TXG-COUNCIL-2-B1415D53.webp,政府網站公開照片,臺中市議會,https://www.tccc.gov.tw/Conn2/ConnThumb.asp?F=15852378780007(1).jpg&P=Pic\Councillor&U=1&LW=100&LH=130,已裁切為 avatar
TXG-COUNCIL-3,臺中市,DPP,曾威,,DPP-TXG-COUNCIL-3-D3259D8C.webp,政府網站公開照片,臺中市議會,https://www.tccc.gov.tw/Conn2/ConnThumb.asp?F=16709330950069(1).jpg&P=Pic\Councillor&U=1&LW=100&LH=130,已裁切為 avatar
TXG-COUNCIL-3,臺中市,DPP,張家銨,,DPP-TXG-COUNCIL-3-1E9CD8D0.webp,政府網站公開照片,臺中市議會,https://www.tccc.gov.tw/Conn2/ConnThumb.asp?F=15852386990012(1).jpg&P=Pic\Councillor&U=1&LW=100&LH=130,已裁切為 avatar
TXG-COUNCIL-4,臺中市,TPP,連小華,,TPP-TXG-COUNCIL-4-404563F0.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_165.png,已裁切為 avatar
TXG-COUNCIL-4,臺中市,DPP,謝志忠,,DPP-TXG-COUNCIL-4-7CFAF530.webp,政府網站公開照片,臺中市議會,https://www.tccc.gov.tw/Conn2/ConnThumb.asp?F=15852392360016(1).jpg&P=Pic\Councillor&U=1&LW=100&LH=130,已裁切為 avatar
TXG-COUNCIL-5,臺中市,DPP,蕭隆澤,,DPP-TXG-COUNCIL-5-89758430.webp,政府網站公開照片,臺中市議會,https://www.tccc.gov.tw/Conn2/ConnThumb.asp?F=15852420350023(1).jpg&P=Pic\Councillor&U=1&LW=100&LH=130,已裁切為 avatar
TXG-COUNCIL-5,臺中市,DPP,周永鴻,,DPP-TXG-COUNCIL-5-C890CB91.webp,政府網站公開照片,臺中市議會,https://www.tccc.gov.tw/Conn2/ConnThumb.asp?F=15852421270024(1).jpg&P=Pic\Councillor&U=1&LW=100&LH=130,已裁切為 avatar
TXG-COUNCIL-6,臺中市,TPP,劉芩妤,,TPP-TXG-COUNCIL-6-B307E293.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_167.png,已裁切為 avatar
TXG-COUNCIL-6,臺中市,DPP,陳淑華,,DPP-TXG-COUNCIL-6-EC8E6530.webp,政府網站公開照片,臺中市議會,https://www.tccc.gov.tw/Conn2/ConnThumb.asp?F=15852425300028(1).jpg&P=Pic\Councillor&U=1&LW=100&LH=130,已裁切為 avatar
TXG-COUNCIL-6,臺中市,DPP,林祈烽,,DPP-TXG-COUNCIL-6-AB644E30.webp,政府網站公開照片,臺中市議會,https://www.tccc.gov.tw/Conn2/ConnThumb.asp?F=15852426010029(1).jpg&P=Pic\Councillor&U=1&LW=100&LH=130,已裁切為 avatar
TXG-COUNCIL-7,臺中市,DPP,何文海,,DPP-TXG-COUNCIL-7-1987B2FF.webp,政府網站公開照片,臺中市議會,https://www.tccc.gov.tw/Conn2/ConnThumb.asp?F=15852430170033(1).jpg&P=Pic\Councillor&U=1&LW=100&LH=130,已裁切為 avatar
